locator,scanner_source,scanner_type,scanner_id,last_seen,status,CVE,CVE-title,CVSS,CVSS-Text,CVSS-temporal,CVSS-vector-string,device-id,device-name,device-ip,device-mac,device-custom-name,device-tags,OS,OS-Version,CVE-description,CVE-solution,finding_id,finding_scanner_type,finding_created,finding_severity,risk_score,risk_score_best_achievable
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-1529,28/03/2025,open,CVE-2021-1529,Cisco IOS XE SD-WAN Software Command Injection Vulnerability,7.8,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the CLI of Cisco IOS XE SD-WAN Software could allow an authenticated, local attacker to execute arbitrary commands with root privileges. The vulnerability is due to insufficient input validation by the system CLI. An attacker could exploit this vulnerability by authenticating to an affected device and submitting crafted input to the system CLI. A successful exploit could allow the attacker to execute commands on the underlying operating system with root privileges.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2021-1529_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20679,28/03/2025,open,CVE-2022-20679,Cisco IOS XE Software IPSec Denial of Service Vulnerability,7.7,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the IPSec decryption routine of Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload, resulting in a denial of service (DoS) condition. 
This vulnerability is due to buffer exhaustion that occurs while traffic on a configured IPsec tunnel is being processed. An attacker could exploit this vulnerability by sending traffic to an affected device that has a maximum transmission unit (MTU) of 1800 bytes or greater. A successful exploit could allow the attacker to cause the device to reload.
To exploit this vulnerability, the attacker may need access to the trusted network where the affected device is in order to send specific packets to be processed by the device. All network devices between the attacker and the affected device must support an MTU of 1800 bytes or greater. This access requirement could limit the possibility of a successful exploit.
Cisco has released software updates that address this vulnerability. There are workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-qfp-ipsec-GQmqvtqV
This advisory is part of the April 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: April 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20679_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20920,28/03/2025,open,CVE-2022-20920,Cisco IOS and IOS XE Software SSH Denial of Service  Vulnerability,7.7,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the SSH implementation of Cisco IOS Software and Cisco IOS XE Software could allow an authenticated, remote attacker to cause an affected device to reload.
This vulnerability is due to improper handling of resources during an exceptional situation. An attacker could exploit this vulnerability by continuously connecting to an affected device and sending specific SSH requests. A successful exploit could allow the attacker to cause the affected device to reload.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-ssh-excpt-dos-FzOBQTnk
This advisory is part of the September 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: September 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20920_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-1620,28/03/2025,open,CVE-2021-1620,Cisco IOS and IOS XE Software IKEv2 AutoReconnect Feature Denial of Service Vulnerability,7.7,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the Internet Key Exchange Version 2 (IKEv2) support for the AutoReconnect feature of Cisco IOS Software and Cisco IOS XE Software could allow an authenticated, remote attacker to exhaust the free IP addresses from the assigned local pool.
This vulnerability occurs because the code does not release the allocated IP address under certain failure conditions. An attacker could exploit this vulnerability by trying to connect to the device with a non-AnyConnect client. A successful exploit could allow the attacker to exhaust the IP addresses from the assigned local pool, which prevents users from logging in and leads to a denial of service (DoS) condition.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-ikev2-ebFrwMPr
This advisory is part of the September 2021 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: September 2021 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2021-1620_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-34699,28/03/2025,open,CVE-2021-34699,Cisco IOS and IOS XE Software  TrustSec CLI Parser Denial of Service  Vulnerability,7.7,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the TrustSec CLI parser of Cisco IOS and Cisco IOS XE Software could allow an authenticated, remote attacker to cause an affected device to reload.
This vulnerability is due to an improper interaction between the web UI and the CLI parser. An attacker could exploit this vulnerability by requesting a particular CLI command to be run through the web UI. A successful exploit could allow the attacker to cause the device to reload, resulting in a denial of service (DoS) condition.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-trustsec-dos-7fuXDR2
This advisory is part of the September 2021 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: September 2021 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2021-34699_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20856,28/03/2025,open,CVE-2022-20856,Cisco IOS XE Wireless Controller Software for the Catalyst 9000 Family CAPWAP Mobility Denial of Service Vulnerability,7.5,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the processing of Control and Provisioning of Wireless Access Points (CAPWAP) Mobility messages in Cisco IOS XE Wireless Controller Software for the Catalyst 9000 Family could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition on an affected device.
This vulnerability is due to a logic error and improper management of resources related to the handling of CAPWAP Mobility messages. An attacker could exploit this vulnerability by sending crafted CAPWAP Mobility packets to an affected device. A successful exploit could allow the attacker to exhaust resources on the affected device. This would cause the device to reload, resulting in a DoS condition.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-c9800-mob-dos-342YAc6J
This advisory is part of the September 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: September 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20856_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20678,28/03/2025,open,CVE-2022-20678,Cisco IOS XE Software AppNav-XE Denial of Service Vulnerability,7.5,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the AppNav-XE feature of Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload, resulting in a denial of service (DoS) condition. 
This vulnerability is due to the incorrect handling of certain TCP segments. An attacker could exploit this vulnerability by sending a stream of crafted TCP traffic at a high rate through an interface of an affected device. That interface would need to have AppNav interception enabled. A successful exploit could allow the attacker to cause the device to reload.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-appnav-xe-dos-j5MXTR4
This advisory is part of the April 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: April 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20678_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20919,28/03/2025,open,CVE-2022-20919,Cisco IOS and IOS XE Software Common Industrial Protocol Request Denial of Service Vulnerability,7.5,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the processing of malformed Common Industrial Protocol (CIP) packets that are sent to Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to unexpectedly reload, resulting in a denial of service (DoS) condition.
This vulnerability is due to insufficient input validation during processing of CIP packets. An attacker could exploit this vulnerability by sending a malformed CIP packet to an affected device. A successful exploit could allow the attacker to cause the affected device to unexpectedly reload, resulting in a DoS condition.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-cip-dos-9rTbKLt9
This advisory is part of the September 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: September 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20919_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20847,28/03/2025,open,CVE-2022-20847,Cisco IOS XE Wireless Controller Software for the Catalyst 9000 Family DHCP Processing Denial of Service Vulnerability,7.5,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the DHCP processing functionality of Cisco IOS XE Wireless Controller Software for the Catalyst 9000 Family could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition.
This vulnerability is due to the improper processing of DHCP messages. An attacker could exploit this vulnerability by sending malicious DHCP messages to an affected device. A successful exploit could allow the attacker to cause the device to reload, resulting in a DoS condition. 
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-wlc-dhcp-dos-76pCjPxK
This advisory is part of the September 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: September 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20847_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20726,28/03/2025,open,CVE-2022-20726,Cisco IOx Application Hosting Environment Vulnerabilities,7.5,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"Multiple vulnerabilities in the Cisco IOx application hosting environment on multiple Cisco platforms could allow an attacker to inject arbitrary commands into the underlying host operating system, execute arbitrary code on the underlying host operating system, install applications without being authenticated, or conduct a cross-site scripting (XSS) attack against a user of the affected software.
For more information about these vulnerabilities, see the Details section of this advisory.
Cisco has released software updates that address these vulnerabilities. There are no workarounds that address these vulnerabilities.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iox-yuXQ6hFj
This advisory is part of the April 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: April 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20726_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20915,28/03/2025,open,CVE-2022-20915,Cisco IOS XE Software IPv6 VPN over MPLS Denial of Service Vulnerability,7.4,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the implementation of IPv6 VPN over MPLS (6VPE) with Zone-Based Firewall (ZBFW) of Cisco IOS XE Software could allow an unauthenticated, adjacent attacker to cause a denial of service (DoS) condition on an affected device.
This vulnerability is due to improper error handling of an IPv6 packet that is forwarded from an MPLS and ZBFW-enabled interface in a 6VPE deployment. An attacker could exploit this vulnerability by sending a crafted IPv6 packet sourced from a device on the IPv6-enabled virtual routing and forwarding (VRF) interface through the affected device. A successful exploit could allow the attacker to reload the device, resulting in a DoS condition.
Cisco has released software updates that address this vulnerability. There are workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-6vpe-dos-tJBtf5Zv
This advisory is part of the September 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: September 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20915_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20693,28/03/2025,open,CVE-2022-20693,Cisco IOS XE Software Web UI API Injection Vulnerability,7.2,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the web UI feature of Cisco IOS XE Software could allow an authenticated, remote attacker to perform an injection attack against an affected device.
This vulnerability is due to insufficient input validation. An attacker could exploit this vulnerability by sending crafted input to the web UI API. A successful exploit could allow the attacker to inject commands to the underlying operating system with root privileges.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-webuiapi-inj-Nyrq92Od
This advisory is part of the April 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: April 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20693_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20723,28/03/2025,open,CVE-2022-20723,Cisco IOx Application Hosting Environment Vulnerabilities,7.2,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"Multiple vulnerabilities in the Cisco IOx application hosting environment on multiple Cisco platforms could allow an attacker to inject arbitrary commands into the underlying host operating system, execute arbitrary code on the underlying host operating system, install applications without being authenticated, or conduct a cross-site scripting (XSS) attack against a user of the affected software.
For more information about these vulnerabilities, see the Details section of this advisory.
Cisco has released software updates that address these vulnerabilities. There are no workarounds that address these vulnerabilities.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iox-yuXQ6hFj
This advisory is part of the April 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: April 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20723_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20851,28/03/2025,open,CVE-2022-20851,Cisco IOS XE Software Web UI Command Injection Vulnerability,7.2,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the web UI feature of Cisco IOS XE Software could allow an authenticated, remote attacker to perform an injection attack against an affected device.
This vulnerability is due to insufficient input validation. An attacker could exploit this vulnerability by sending crafted input to the web UI API. A successful exploit could allow the attacker to execute arbitrary commands on the underlying operating system with root privileges. To exploit this vulnerability, an attacker must have valid Administrator privileges on the affected device.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:
https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-webui-cmdinj-Gje47EMn
This advisory is part of the September 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: September 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20851_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20718,28/03/2025,open,CVE-2022-20718,Cisco IOx Application Hosting Environment Vulnerabilities,7.2,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"Multiple vulnerabilities in the Cisco IOx application hosting environment on multiple Cisco platforms could allow an attacker to inject arbitrary commands into the underlying host operating system, execute arbitrary code on the underlying host operating system, install applications without being authenticated, or conduct a cross-site scripting (XSS) attack against a user of the affected software.
For more information about these vulnerabilities, see the Details section of this advisory.
Cisco has released software updates that address these vulnerabilities. There are no workarounds that address these vulnerabilities.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iox-yuXQ6hFj
This advisory is part of the April 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: April 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20718_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20719,28/03/2025,open,CVE-2022-20719,Cisco IOx Application Hosting Environment Vulnerabilities,7.2,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"Multiple vulnerabilities in the Cisco IOx application hosting environment on multiple Cisco platforms could allow an attacker to inject arbitrary commands into the underlying host operating system, execute arbitrary code on the underlying host operating system, install applications without being authenticated, or conduct a cross-site scripting (XSS) attack against a user of the affected software.
For more information about these vulnerabilities, see the Details section of this advisory.
Cisco has released software updates that address these vulnerabilities. There are no workarounds that address these vulnerabilities.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iox-yuXQ6hFj
This advisory is part of the April 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: April 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20719_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20720,28/03/2025,open,CVE-2022-20720,Cisco IOx Application Hosting Environment Vulnerabilities,7.2,High,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"Multiple vulnerabilities in the Cisco IOx application hosting environment on multiple Cisco platforms could allow an attacker to inject arbitrary commands into the underlying host operating system, execute arbitrary code on the underlying host operating system, install applications without being authenticated, or conduct a cross-site scripting (XSS) attack against a user of the affected software.
For more information about these vulnerabilities, see the Details section of this advisory.
Cisco has released software updates that address these vulnerabilities. There are no workarounds that address these vulnerabilities.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iox-yuXQ6hFj
This advisory is part of the April 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: April 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20720_28/03/2025,CyberVision,28/03/2025,High,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20944,28/03/2025,open,CVE-2022-20944,Cisco IOS XE Software for Catalyst 9200 Series Switches Arbitrary Code Execution Vulnerability,6.8,Medium,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the software image verification functionality of Cisco IOS XE Software for Cisco Catalyst 9200 Series Switches could allow an unauthenticated, physical attacker to execute unsigned code at system boot time.
This vulnerability is due to an improper check in the code function that manages the verification of the digital signatures of system image files during the initial boot process. An attacker could exploit this vulnerability by loading unsigned software on an affected device. A successful exploit could allow the attacker to boot a malicious software image or execute unsigned code and bypass the image verification check part of the boot process of the affected device.
To exploit this vulnerability, the attacker needs either unauthenticated physical access to the device or privileged access to the root shell on the device.
Note: In Cisco IOS XE Software releases 16.11.1 and later, root shell access is protected by the Consent Token mechanism. However, an attacker with level-15 privileges could easily downgrade the Cisco IOS XE Software running on a device to a release where root shell access is more readily available.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-ios-xe-cat-verify-D4NEQA6q 
This advisory is part of the September 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: September 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20944_28/03/2025,CyberVision,28/03/2025,Medium,73,None
192.168.1.9,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-20676,28/03/2025,open,CVE-2022-20676,Cisco IOS XE Software Tool Command Language Privilege Escalation Vulnerability,6.7,Medium,None,None,e6ef6cd0-fb03-473b-b743-8474c947922f,IR1101.iot.szreter.online 34:ed:1b:52:95:00,192.168.1.9,"['34:ed:1b:52:95:00', '00:1e:42:31:9c:1f']",None,"Admin Server,DNS Server,Host Config Server,HTTP Client,HTTPS Client,Routing Capability,Web Server",None,None,"A vulnerability in the Tool Command Language (Tcl) interpreter of Cisco IOS XE Software could allow an authenticated, local attacker to escalate from privilege level 15 to root-level privileges.
This vulnerability is due to insufficient input validation of data that is passed into the Tcl interpreter. An attacker could exploit this vulnerability by loading malicious Tcl code on an affected device. A successful exploit could allow the attacker to execute arbitrary commands as root. By default, Tcl shell access requires privilege level 15.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
This advisory is part of the April 2022 release of the Cisco IOS and IOS XE Software Security Advisory Bundled Publication. For a complete list of the advisories and links to them, see Cisco Event Response: April 2022 Semiannual Cisco IOS and IOS XE Software Security Advisory Bundled Publication.
This advisory is available at the following link:https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-priv-esc-grbtubU",Please refer to Cisco's advisory for possible solutions,e6ef6cd0-fb03-473b-b743-8474c947922f_CVE-2022-20676_28/03/2025,CyberVision,28/03/2025,Medium,73,None
